time,date,step,t_hours,price,p_charge_MW,p_discharge_MW,soc_MWh_start,soc_MWh_end,profit_EUR,soc_percent_start
2025-11-13 03:30:00,2025-11-13,14,3.5,11.48,5.0,0.0,4.0625,5.25,-14.350000000000001,40.625
2025-11-13 03:45:00,2025-11-13,15,3.75,10.0,5.0,0.0,5.25,6.4375,-12.5,52.5
2025-11-13 04:00:00,2025-11-13,16,4.0,8.51,5.0,0.0,6.4375,7.625,-10.6375,64.375
2025-11-13 04:15:00,2025-11-13,17,4.25,8.41,5.0,0.0,7.625,8.8125,-10.5125,76.25
2025-11-13 04:30:00,2025-11-13,18,4.5,10.99,5.0,0.0,8.8125,10.0,-13.7375,88.125
2025-11-13 04:45:00,2025-11-13,19,4.75,14.6,0.0,4.5125,10.0,8.8125,16.470625000000002,100.0
2025-11-13 05:00:00,2025-11-13,20,5.0,12.0,5.0,0.0,8.8125,10.0,-15.0,88.125
2025-11-13 05:15:00,2025-11-13,21,5.25,16.9,-0.0,0.0,10.0,10.0,0.0,100.0
2025-11-13 05:30:00,2025-11-13,22,5.5,17.55,-0.0,0.0,10.0,10.0,0.0,100.0
2025-11-13 05:45:00,2025-11-13,23,5.75,18.98,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-13 06:00:00,2025-11-13,24,6.0,18.81,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-13 06:15:00,2025-11-13,25,6.25,22.79,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-11-13 06:30:00,2025-11-13,26,6.5,35.0,-0.0,0.0,10.0,10.0,0.0,100.0
2025-11-13 06:45:00,2025-11-13,27,6.75,41.64,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-13 07:00:00,2025-11-13,28,7.0,42.8,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-13 07:15:00,2025-11-13,29,7.25,45.0,0.0,3.0000000000000044,10.0,9.210526315789473,33.75000000000005,100.0
2025-11-13 07:30:00,2025-11-13,30,7.5,47.0,0.0,5.0,9.210526315789473,7.894736842105263,58.75,92.10526315789473
2025-11-13 07:45:00,2025-11-13,31,7.75,48.67,0.0,5.0,7.894736842105263,6.578947368421052,60.837500000000006,78.94736842105263
2025-11-13 08:00:00,2025-11-13,32,8.0,54.74,0.0,5.0,6.578947368421052,5.263157894736842,68.425,65.78947368421052
2025-11-13 08:15:00,2025-11-13,33,8.25,50.0,0.0,5.0,5.263157894736842,3.947368421052631,62.5,52.63157894736842
2025-11-13 08:30:00,2025-11-13,34,8.5,50.0,0.0,5.0,3.947368421052631,2.631578947368421,62.5,39.47368421052631
2025-11-13 08:45:00,2025-11-13,35,8.75,45.26,0.0,5.0,2.631578947368421,1.3157894736842104,56.574999999999996,26.31578947368421
2025-11-13 09:00:00,2025-11-13,36,9.0,47.45,0.0,5.0,1.3157894736842104,-0.0,59.3125,13.157894736842104
2025-11-13 09:15:00,2025-11-13,37,9.25,45.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-11-13 09:30:00,2025-11-13,38,9.5,43.28,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-13 09:45:00,2025-11-13,39,9.75,36.39,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-11-13 10:00:00,2025-11-13,40,10.0,35.1,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-13 10:15:00,2025-11-13,41,10.25,34.26,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-13 10:30:00,2025-11-13,42,10.5,29.6,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-11-13 10:45:00,2025-11-13,43,10.75,22.6,5.0,0.0,-0.0,1.1875,-28.25,-0.0
2025-11-13 11:00:00,2025-11-13,44,11.0,22.6,5.0,0.0,1.1875,2.375,-28.25,11.875
2025-11-13 11:15:00,2025-11-13,45,11.25,22.22,5.0,0.0,2.375,3.5625,-27.775,23.75
2025-11-13 11:30:00,2025-11-13,46,11.5,21.97,5.0,0.0,3.5625,4.75,-27.4625,35.625
2025-11-13 11:45:00,2025-11-13,47,11.75,20.0,5.0,0.0,4.75,5.9375,-25.0,47.5
2025-11-13 12:00:00,2025-11-13,48,12.0,22.43,5.0,0.0,5.9375,7.125,-28.0375,59.375
2025-11-13 12:15:00,2025-11-13,49,12.25,27.42,0.0,0.0,7.125,7.125,0.0,71.25
2025-11-13 12:30:00,2025-11-13,50,12.5,31.9,0.0,5.0,7.125,5.809210526315789,39.875,71.25
2025-11-13 12:45:00,2025-11-13,51,12.75,30.25,0.0,5.0,5.809210526315789,4.493421052631579,37.8125,58.09210526315789
2025-11-13 13:00:00,2025-11-13,52,13.0,29.36,0.0,5.0,4.493421052631579,3.177631578947368,36.7,44.93421052631579
2025-11-13 13:15:00,2025-11-13,53,13.25,25.44,3.725761772853187,0.0,3.177631578947368,4.0625,-23.69584487534627,31.77631578947368
2025-11-13 13:30:00,2025-11-13,54,13.5,20.0,5.0,0.0,4.0625,5.25,-25.0,40.625
2025-11-13 13:45:00,2025-11-13,55,13.75,20.0,5.0,0.0,5.25,6.4375,-25.0,52.5
2025-11-13 14:00:00,2025-11-13,56,14.0,20.0,5.0,0.0,6.4375,7.625,-25.0,64.375
2025-11-13 14:15:00,2025-11-13,57,14.25,22.22,5.0,0.0,7.625,8.8125,-27.775,76.25
2025-11-13 14:30:00,2025-11-13,58,14.5,22.43,5.0,0.0,8.8125,10.0,-28.0375,88.125
2025-11-13 14:45:00,2025-11-13,59,14.75,37.33,0.0,5.0,10.0,8.68421052631579,46.662499999999994,100.0
2025-11-13 15:00:00,2025-11-13,60,15.0,23.25,5.0,0.0,8.68421052631579,9.87171052631579,-29.0625,86.8421052631579
2025-11-13 15:15:00,2025-11-13,61,15.25,25.67,0.54016620498615,0.0,9.87171052631579,10.0,-3.4665166204986178,98.71710526315789
2025-11-13 15:30:00,2025-11-13,62,15.5,32.85,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-11-13 15:45:00,2025-11-13,63,15.75,47.27,0.0,5.0,10.0,8.68421052631579,59.087500000000006,100.0
2025-11-13 16:00:00,2025-11-13,64,16.0,35.0,0.54016620498615,0.0,8.68421052631579,8.8125,-4.726454293628812,86.8421052631579
2025-11-13 16:15:00,2025-11-13,65,16.25,35.0,5.0,0.0,8.8125,10.0,-43.75,88.125
2025-11-13 16:30:00,2025-11-13,66,16.5,42.1,-0.0,0.0,10.0,10.0,0.0,100.0
2025-11-13 16:45:00,2025-11-13,67,16.75,43.28,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-13 17:00:00,2025-11-13,68,17.0,42.1,-0.0,0.0,10.0,10.0,0.0,100.0
2025-11-13 17:15:00,2025-11-13,69,17.25,44.0,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-13 17:30:00,2025-11-13,70,17.5,45.4,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-13 17:45:00,2025-11-13,71,17.75,48.67,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-13 18:00:00,2025-11-13,72,18.0,48.67,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-13 18:15:00,2025-11-13,73,18.25,50.0,0.0,5.0,10.0,8.68421052631579,62.5,100.0
2025-11-13 18:30:00,2025-11-13,74,18.5,54.87,0.0,5.0,8.68421052631579,7.368421052631579,68.58749999999999,86.8421052631579
2025-11-13 18:45:00,2025-11-13,75,18.75,62.3,0.0,5.0,7.368421052631579,6.052631578947368,77.875,73.68421052631578
2025-11-13 19:00:00,2025-11-13,76,19.0,55.0,0.0,5.0,6.052631578947368,4.7368421052631575,68.75,60.526315789473685
2025-11-13 19:15:00,2025-11-13,77,19.25,54.48,0.0,5.0,4.7368421052631575,3.421052631578947,68.1,47.368421052631575
2025-11-13 19:30:00,2025-11-13,78,19.5,53.01,0.0,5.0,3.421052631578947,2.1052631578947363,66.2625,34.210526315789465
2025-11-13 19:45:00,2025-11-13,79,19.75,50.0,0.0,0.0,2.1052631578947363,2.1052631578947363,0.0,21.052631578947363
2025-11-13 20:00:00,2025-11-13,80,20.0,50.0,0.0,2.9999999999999987,2.1052631578947363,1.3157894736842104,37.499999999999986,21.052631578947363
2025-11-13 20:15:00,2025-11-13,81,20.25,50.0,0.0,5.0,1.3157894736842104,-0.0,62.5,13.157894736842104
2025-11-13 20:30:00,2025-11-13,82,20.5,49.91,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-13 20:45:00,2025-11-13,83,20.75,45.44,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-13 21:00:00,2025-11-13,84,21.0,42.05,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-13 21:15:00,2025-11-13,85,21.25,44.1,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-11-13 21:30:00,2025-11-13,86,21.5,31.44,0.5401662049861491,0.0,-0.0,0.1282894736842104,-4.245706371191132,-0.0
2025-11-13 21:45:00,2025-11-13,87,21.75,14.98,5.0,0.0,0.1282894736842104,1.3157894736842104,-18.725,1.282894736842104
2025-11-13 22:00:00,2025-11-13,88,22.0,40.0,0.0,5.0,1.3157894736842104,-0.0,50.0,13.157894736842104
2025-11-13 22:15:00,2025-11-13,89,22.25,33.45,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-11-13 22:30:00,2025-11-13,90,22.5,30.0,1.0526315789473684,0.0,-0.0,0.25,-7.894736842105263,-0.0
2025-11-13 22:45:00,2025-11-13,91,22.75,30.05,0.0,0.0,0.25,0.25,0.0,2.5
2025-11-13 23:00:00,2025-11-13,92,23.0,28.57,5.0,0.0,0.25,1.4375,-35.7125,2.5
2025-11-13 23:15:00,2025-11-13,93,23.25,24.7,5.0,0.0,1.4375,2.625,-30.875,14.374999999999998
2025-11-13 23:30:00,2025-11-13,94,23.5,20.0,5.0,0.0,2.625,3.8125,-25.0,26.25
2025-11-13 23:45:00,2025-11-13,95,23.75,17.55,5.0,0.0,3.8125,5.0,-21.9375,38.125
2025-11-14 00:00:00,2025-11-14,0,0.0,22.81,0.0,5.0,5.0,3.6842105263157894,28.5125,50.0
2025-11-14 00:15:00,2025-11-14,1,0.25,22.68,0.0,5.0,3.6842105263157894,2.3684210526315788,28.35,36.84210526315789
2025-11-14 00:30:00,2025-11-14,2,0.5,15.2,5.0,0.0,2.3684210526315788,3.5559210526315788,-19.0,23.684210526315788
2025-11-14 00:45:00,2025-11-14,3,0.75,16.9,0.0,0.0,3.5559210526315788,3.5559210526315788,0.0,35.55921052631579
2025-11-14 01:00:00,2025-11-14,4,1.0,22.55,0.0,5.0,3.5559210526315788,2.240131578947368,28.1875,35.55921052631579
2025-11-14 01:15:00,2025-11-14,5,1.25,20.9,0.0,5.0,2.240131578947368,0.9243421052631577,26.125,22.40131578947368
2025-11-14 01:30:00,2025-11-14,6,1.5,17.64,0.0,3.5124999999999997,0.9243421052631577,-0.0,15.490124999999999,9.243421052631577
2025-11-14 01:45:00,2025-11-14,7,1.75,16.68,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-14 02:00:00,2025-11-14,8,2.0,15.05,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-14 02:15:00,2025-11-14,9,2.25,13.73,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-14 02:30:00,2025-11-14,10,2.5,10.49,5.0,0.0,-0.0,1.1875,-13.1125,-0.0
2025-11-14 02:45:00,2025-11-14,11,2.75,11.64,0.0,0.0,1.1875,1.1875,0.0,11.875
2025-11-14 03:00:00,2025-11-14,12,3.0,12.74,0.0,4.5125,1.1875,-0.0,14.372312500000001,11.875
2025-11-14 03:15:00,2025-11-14,13,3.25,10.0,2.1052631578947367,0.0,-0.0,0.5,-5.263157894736842,-0.0
2025-11-14 03:30:00,2025-11-14,14,3.5,7.19,5.0,0.0,0.5,1.6875,-8.9875,5.0
2025-11-14 03:45:00,2025-11-14,15,3.75,5.77,5.0,0.0,1.6875,2.875,-7.2124999999999995,16.875
2025-11-14 04:00:00,2025-11-14,16,4.0,5.33,5.0,0.0,2.875,4.0625,-6.6625,28.749999999999996
2025-11-14 04:15:00,2025-11-14,17,4.25,5.11,5.0,0.0,4.0625,5.25,-6.3875,40.625
2025-11-14 04:30:00,2025-11-14,18,4.5,5.11,5.0,0.0,5.25,6.4375,-6.3875,52.5
2025-11-14 04:45:00,2025-11-14,19,4.75,5.71,5.0,0.0,6.4375,7.625,-7.1375,64.375
2025-11-14 05:00:00,2025-11-14,20,5.0,7.96,5.0,0.0,7.625,8.8125,-9.95,76.25
2025-11-14 05:15:00,2025-11-14,21,5.25,9.24,5.0,0.0,8.8125,10.0,-11.55,88.125
2025-11-14 05:30:00,2025-11-14,22,5.5,13.38,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-11-14 05:45:00,2025-11-14,23,5.75,14.88,0.0,4.5125,10.0,8.8125,16.7865,100.0
2025-11-14 06:00:00,2025-11-14,24,6.0,12.7,5.0,0.0,8.8125,10.0,-15.875,88.125
2025-11-14 06:15:00,2025-11-14,25,6.25,13.66,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-14 06:30:00,2025-11-14,26,6.5,15.71,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-11-14 06:45:00,2025-11-14,27,6.75,22.68,-0.0,0.0,10.0,10.0,0.0,100.0
2025-11-14 07:00:00,2025-11-14,28,7.0,30.0,0.0,5.0,10.0,8.68421052631579,37.5,100.0
2025-11-14 07:15:00,2025-11-14,29,7.25,21.45,5.0,0.0,8.68421052631579,9.87171052631579,-26.8125,86.8421052631579
2025-11-14 07:30:00,2025-11-14,30,7.5,30.05,0.0,5.0,9.87171052631579,8.555921052631579,37.5625,98.71710526315789
2025-11-14 07:45:00,2025-11-14,31,7.75,28.68,0.0,2.5125000000000006,8.555921052631579,7.894736842105263,18.014625000000006,85.55921052631578
2025-11-14 08:00:00,2025-11-14,32,8.0,30.23,0.0,5.0,7.894736842105263,6.578947368421052,37.7875,78.94736842105263
2025-11-14 08:15:00,2025-11-14,33,8.25,41.68,0.0,5.0,6.578947368421052,5.263157894736842,52.1,65.78947368421052
2025-11-14 08:30:00,2025-11-14,34,8.5,36.86,0.0,5.0,5.263157894736842,3.947368421052631,46.075,52.63157894736842
2025-11-14 08:45:00,2025-11-14,35,8.75,29.39,0.0,5.0,3.947368421052631,2.631578947368421,36.7375,39.47368421052631
2025-11-14 09:00:00,2025-11-14,36,9.0,38.0,0.0,5.0,2.631578947368421,1.3157894736842104,47.5,26.31578947368421
2025-11-14 09:15:00,2025-11-14,37,9.25,33.36,0.0,5.0,1.3157894736842104,-0.0,41.7,13.157894736842104
2025-11-14 09:30:00,2025-11-14,38,9.5,17.7,5.0,0.0,-0.0,1.1875,-22.125,-0.0
2025-11-14 09:45:00,2025-11-14,39,9.75,19.06,4.265927977839337,0.0,1.1875,2.2006578947368425,-20.32714681440444,11.875
2025-11-14 10:00:00,2025-11-14,40,10.0,27.77,0.0,5.0,2.2006578947368425,0.8848684210526319,34.7125,22.006578947368425
2025-11-14 10:15:00,2025-11-14,41,10.25,12.09,5.0,0.0,0.8848684210526319,2.072368421052632,-15.1125,8.848684210526319
2025-11-14 10:30:00,2025-11-14,42,10.5,8.4,5.0,0.0,2.072368421052632,3.259868421052632,-10.5,20.72368421052632
2025-11-14 10:45:00,2025-11-14,43,10.75,10.42,5.0,0.0,3.259868421052632,4.447368421052632,-13.025,32.598684210526315
2025-11-14 11:00:00,2025-11-14,44,11.0,20.15,0.0,0.0,4.447368421052632,4.447368421052632,0.0,44.47368421052632
2025-11-14 11:15:00,2025-11-14,45,11.25,21.92,0.0,5.0,4.447368421052632,3.1315789473684212,27.400000000000002,44.47368421052632
2025-11-14 11:30:00,2025-11-14,46,11.5,16.9,5.0,0.0,3.1315789473684212,4.319078947368421,-21.125,31.315789473684212
2025-11-14 11:45:00,2025-11-14,47,11.75,16.79,5.0,0.0,4.319078947368421,5.506578947368421,-20.987499999999997,43.19078947368421
2025-11-14 12:00:00,2025-11-14,48,12.0,21.0,0.0,0.0,5.506578947368421,5.506578947368421,0.0,55.06578947368421
2025-11-14 12:15:00,2025-11-14,49,12.25,21.84,0.0,5.0,5.506578947368421,4.190789473684211,27.3,55.06578947368421
2025-11-14 12:30:00,2025-11-14,50,12.5,22.55,0.0,5.0,4.190789473684211,2.875,28.1875,41.9078947368421
2025-11-14 12:45:00,2025-11-14,51,12.75,18.73,5.0,0.0,2.875,4.0625,-23.4125,28.749999999999996
2025-11-14 13:00:00,2025-11-14,52,13.0,17.74,5.0,0.0,4.0625,5.25,-22.174999999999997,40.625
2025-11-14 13:15:00,2025-11-14,53,13.25,16.9,5.0,0.0,5.25,6.4375,-21.125,52.5
2025-11-14 13:30:00,2025-11-14,54,13.5,16.9,5.0,0.0,6.4375,7.625,-21.125,64.375
2025-11-14 13:45:00,2025-11-14,55,13.75,16.79,5.0,0.0,7.625,8.8125,-20.987499999999997,76.25
2025-11-14 14:00:00,2025-11-14,56,14.0,16.79,5.0,0.0,8.8125,10.0,-20.987499999999997,88.125
2025-11-14 14:15:00,2025-11-14,57,14.25,20.56,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-14 14:30:00,2025-11-14,58,14.5,22.81,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-14 14:45:00,2025-11-14,59,14.75,23.07,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-11-14 15:00:00,2025-11-14,60,15.0,22.85,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-14 15:15:00,2025-11-14,61,15.25,23.2,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-14 15:30:00,2025-11-14,62,15.5,24.43,0.0,4.0249999999999995,10.0,8.94078947368421,24.582687499999995,100.0
2025-11-14 15:45:00,2025-11-14,63,15.75,25.0,0.0,5.0,8.94078947368421,7.625,31.25,89.40789473684211
2025-11-14 16:00:00,2025-11-14,64,16.0,20.05,5.0,0.0,7.625,8.8125,-25.0625,76.25
2025-11-14 16:15:00,2025-11-14,65,16.25,21.23,5.0,0.0,8.8125,10.0,-26.5375,88.125
2025-11-14 16:30:00,2025-11-14,66,16.5,27.09,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-14 16:45:00,2025-11-14,67,16.75,39.31,0.0,5.0,10.0,8.68421052631579,49.1375,100.0
2025-11-14 17:00:00,2025-11-14,68,17.0,13.01,5.0,0.0,8.68421052631579,9.87171052631579,-16.2625,86.8421052631579
2025-11-14 17:15:00,2025-11-14,69,17.25,24.51,0.54016620498615,0.0,9.87171052631579,10.0,-3.3098684210526343,98.71710526315789
2025-11-14 17:30:00,2025-11-14,70,17.5,50.52,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-14 17:45:00,2025-11-14,71,17.75,52.82,0.0,3.0000000000000044,10.0,9.210526315789473,39.61500000000006,100.0
2025-11-14 18:00:00,2025-11-14,72,18.0,51.24,0.0,0.0,9.210526315789473,9.210526315789473,0.0,92.10526315789473
2025-11-14 18:15:00,2025-11-14,73,18.25,52.82,0.0,0.0,9.210526315789473,9.210526315789473,0.0,92.10526315789473
2025-11-14 18:30:00,2025-11-14,74,18.5,55.68,0.0,5.0,9.210526315789473,7.894736842105263,69.6,92.10526315789473
2025-11-14 18:45:00,2025-11-14,75,18.75,60.0,0.0,5.0,7.894736842105263,6.578947368421052,75.0,78.94736842105263
2025-11-14 19:00:00,2025-11-14,76,19.0,60.95,0.0,5.0,6.578947368421052,5.263157894736842,76.1875,65.78947368421052
2025-11-14 19:15:00,2025-11-14,77,19.25,62.02,0.0,5.0,5.263157894736842,3.947368421052631,77.525,52.63157894736842
2025-11-14 19:30:00,2025-11-14,78,19.5,55.54,0.0,5.0,3.947368421052631,2.631578947368421,69.425,39.47368421052631
2025-11-14 19:45:00,2025-11-14,79,19.75,52.3,0.0,0.0,2.631578947368421,2.631578947368421,0.0,26.31578947368421
2025-11-14 20:00:00,2025-11-14,80,20.0,60.21,0.0,5.0,2.631578947368421,1.3157894736842104,75.2625,26.31578947368421
2025-11-14 20:15:00,2025-11-14,81,20.25,55.68,0.0,5.0,1.3157894736842104,-0.0,69.6,13.157894736842104
2025-11-14 20:30:00,2025-11-14,82,20.5,38.86,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-11-14 20:45:00,2025-11-14,83,20.75,25.53,5.0,0.0,-0.0,1.1875,-31.9125,-0.0
2025-11-14 21:00:00,2025-11-14,84,21.0,34.65,5.0,0.0,1.1875,2.375,-43.3125,11.875
2025-11-14 21:15:00,2025-11-14,85,21.25,33.1,5.0,0.0,2.375,3.5625,-41.375,23.75
2025-11-14 21:30:00,2025-11-14,86,21.5,32.99,5.0,0.0,3.5625,4.75,-41.237500000000004,35.625
2025-11-14 21:45:00,2025-11-14,87,21.75,32.29,5.0,0.0,4.75,5.9375,-40.3625,47.5
2025-11-14 22:00:00,2025-11-14,88,22.0,34.84,3.2132963988919685,0.0,5.9375,6.7006578947368425,-27.987811634349047,59.375
2025-11-14 22:15:00,2025-11-14,89,22.25,39.22,0.0,5.0,6.7006578947368425,5.384868421052632,49.025,67.00657894736842
2025-11-14 22:30:00,2025-11-14,90,22.5,41.22,0.0,5.0,5.384868421052632,4.069078947368421,51.525,53.84868421052632
2025-11-14 22:45:00,2025-11-14,91,22.75,39.67,0.0,5.0,4.069078947368421,2.7532894736842106,49.587500000000006,40.69078947368421
2025-11-14 23:00:00,2025-11-14,92,23.0,40.1,0.0,5.0,2.7532894736842106,1.4375,50.125,27.532894736842106
2025-11-14 23:15:00,2025-11-14,93,23.25,33.43,5.0,0.0,1.4375,2.625,-41.7875,14.374999999999998
2025-11-14 23:30:00,2025-11-14,94,23.5,30.0,5.0,0.0,2.625,3.8125,-37.5,26.25
2025-11-14 23:45:00,2025-11-14,95,23.75,29.6,5.0,0.0,3.8125,5.0,-37.0,38.125
2025-11-15 00:00:00,2025-11-15,0,0.0,31.5,0.0,5.0,5.0,3.6842105263157894,39.375,50.0
2025-11-15 00:15:00,2025-11-15,1,0.25,22.2,0.0,5.0,3.6842105263157894,2.3684210526315788,27.75,36.84210526315789
2025-11-15 00:30:00,2025-11-15,2,0.5,21.14,0.0,5.0,2.3684210526315788,1.0526315789473684,26.425,23.684210526315788
2025-11-15 00:45:00,2025-11-15,3,0.75,17.11,5.0,0.0,1.0526315789473684,2.240131578947368,-21.3875,10.526315789473683
2025-11-15 01:00:00,2025-11-15,4,1.0,23.04,0.0,5.0,2.240131578947368,0.9243421052631577,28.799999999999997,22.40131578947368
2025-11-15 01:15:00,2025-11-15,5,1.25,19.1,0.0,0.0,0.9243421052631577,0.9243421052631577,0.0,9.243421052631577
2025-11-15 01:30:00,2025-11-15,6,1.5,19.51,0.0,3.5124999999999997,0.9243421052631577,-0.0,17.13221875,9.243421052631577
2025-11-15 01:45:00,2025-11-15,7,1.75,17.37,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-15 02:00:00,2025-11-15,8,2.0,18.92,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-11-15 02:15:00,2025-11-15,9,2.25,17.37,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-15 02:30:00,2025-11-15,10,2.5,17.11,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-15 02:45:00,2025-11-15,11,2.75,17.0,5.0,0.0,-0.0,1.1875,-21.25,-0.0
2025-11-15 03:00:00,2025-11-15,12,3.0,17.03,2.1052631578947367,0.0,1.1875,1.6875,-8.963157894736842,11.875
2025-11-15 03:15:00,2025-11-15,13,3.25,17.03,0.0,0.0,1.6875,1.6875,0.0,16.875
2025-11-15 03:30:00,2025-11-15,14,3.5,16.9,5.0,0.0,1.6875,2.875,-21.125,16.875
2025-11-15 03:45:00,2025-11-15,15,3.75,16.57,5.0,0.0,2.875,4.0625,-20.7125,28.749999999999996
2025-11-15 04:00:00,2025-11-15,16,4.0,16.49,5.0,0.0,4.0625,5.25,-20.612499999999997,40.625
2025-11-15 04:15:00,2025-11-15,17,4.25,16.46,5.0,0.0,5.25,6.4375,-20.575000000000003,52.5
2025-11-15 04:30:00,2025-11-15,18,4.5,16.46,5.0,0.0,6.4375,7.625,-20.575000000000003,64.375
2025-11-15 04:45:00,2025-11-15,19,4.75,16.57,5.0,0.0,7.625,8.8125,-20.7125,76.25
2025-11-15 05:00:00,2025-11-15,20,5.0,17.08,0.0,0.0,8.8125,8.8125,0.0,88.125
2025-11-15 05:15:00,2025-11-15,21,5.25,17.03,5.0,0.0,8.8125,10.0,-21.2875,88.125
2025-11-15 05:30:00,2025-11-15,22,5.5,17.1,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-15 05:45:00,2025-11-15,23,5.75,17.2,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-15 06:00:00,2025-11-15,24,6.0,17.2,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-15 06:15:00,2025-11-15,25,6.25,18.58,-0.0,0.0,10.0,10.0,0.0,100.0
2025-11-15 06:30:00,2025-11-15,26,6.5,20.0,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-15 06:45:00,2025-11-15,27,6.75,22.79,0.0,5.0,10.0,8.68421052631579,28.487499999999997,100.0
2025-11-15 07:00:00,2025-11-15,28,7.0,20.0,0.54016620498615,0.0,8.68421052631579,8.8125,-2.70083102493075,86.8421052631579
2025-11-15 07:15:00,2025-11-15,29,7.25,19.59,5.0,0.0,8.8125,10.0,-24.4875,88.125
2025-11-15 07:30:00,2025-11-15,30,7.5,20.61,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-15 07:45:00,2025-11-15,31,7.75,25.0,0.0,5.0,10.0,8.68421052631579,31.25,100.0
2025-11-15 08:00:00,2025-11-15,32,8.0,34.0,0.0,5.0,8.68421052631579,7.368421052631579,42.5,86.8421052631579
2025-11-15 08:15:00,2025-11-15,33,8.25,34.0,0.0,5.0,7.368421052631579,6.052631578947368,42.5,73.68421052631578
2025-11-15 08:30:00,2025-11-15,34,8.5,29.9,0.0,5.0,6.052631578947368,4.7368421052631575,37.375,60.526315789473685
2025-11-15 08:45:00,2025-11-15,35,8.75,25.0,0.0,0.6125000000000006,4.7368421052631575,4.575657894736842,3.8281250000000036,47.368421052631575
2025-11-15 09:00:00,2025-11-15,36,9.0,35.01,0.0,5.0,4.575657894736842,3.259868421052631,43.762499999999996,45.75657894736842
2025-11-15 09:15:00,2025-11-15,37,9.25,30.0,0.0,5.0,3.259868421052631,1.9440789473684208,37.5,32.59868421052631
2025-11-15 09:30:00,2025-11-15,38,9.5,31.5,0.0,5.0,1.9440789473684208,0.6282894736842104,39.375,19.44078947368421
2025-11-15 09:45:00,2025-11-15,39,9.75,18.91,5.0,0.0,0.6282894736842104,1.8157894736842104,-23.6375,6.282894736842104
2025-11-15 10:00:00,2025-11-15,40,10.0,33.0,0.0,5.0,1.8157894736842104,0.5,41.25,18.157894736842103
2025-11-15 10:15:00,2025-11-15,41,10.25,21.8,5.0,0.0,0.5,1.6875,-27.25,5.0
2025-11-15 10:30:00,2025-11-15,42,10.5,23.98,0.0,0.0,1.6875,1.6875,0.0,16.875
2025-11-15 10:45:00,2025-11-15,43,10.75,18.49,5.0,0.0,1.6875,2.875,-23.112499999999997,16.875
2025-11-15 11:00:00,2025-11-15,44,11.0,19.57,5.0,0.0,2.875,4.0625,-24.4625,28.749999999999996
2025-11-15 11:15:00,2025-11-15,45,11.25,18.07,5.0,0.0,4.0625,5.25,-22.5875,40.625
2025-11-15 11:30:00,2025-11-15,46,11.5,17.5,5.0,0.0,5.25,6.4375,-21.875,52.5
2025-11-15 11:45:00,2025-11-15,47,11.75,17.5,5.0,0.0,6.4375,7.625,-21.875,64.375
2025-11-15 12:00:00,2025-11-15,48,12.0,21.1,5.0,0.0,7.625,8.8125,-26.375,76.25
